"Notes","State","State Code","Year","Year Code","Month","Month Code","Weekday","Weekday Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Colorado","08","2016","2016","Jul., 2016","2016/07","Sunday","1","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Jul., 2016","2016/07","Monday","2","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Jul., 2016","2016/07","Tuesday","3","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Jul., 2016","2016/07","Wednesday","4","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Jul., 2016","2016/07","Thursday","5","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Jul., 2016","2016/07","Friday","6","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Jul., 2016","2016/07","Saturday","7","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Aug., 2016","2016/08","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Aug., 2016","2016/08","Monday","2","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Aug., 2016","2016/08","Tuesday","3","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Aug., 2016","2016/08","Wednesday","4","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Aug., 2016","2016/08","Thursday","5","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Aug., 2016","2016/08","Friday","6","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Aug., 2016","2016/08","Saturday","7","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Sep., 2016","2016/09","Sunday","1","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Sep., 2016","2016/09","Monday","2","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Sep., 2016","2016/09","Tuesday","3","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Sep., 2016","2016/09","Wednesday","4","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Sep., 2016","2016/09","Thursday","5","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Sep., 2016","2016/09","Friday","6","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Sep., 2016","2016/09","Saturday","7","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Oct., 2016","2016/10","Sunday","1","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Oct., 2016","2016/10","Monday","2","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Oct., 2016","2016/10","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Oct., 2016","2016/10","Wednesday","4","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Oct., 2016","2016/10","Thursday","5","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Oct., 2016","2016/10","Friday","6","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Oct., 2016","2016/10","Saturday","7","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Nov., 2016","2016/11","Sunday","1","Renal failure","N17-N19",26,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Nov., 2016","2016/11","Monday","2","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Nov., 2016","2016/11","Tuesday","3","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Nov., 2016","2016/11","Wednesday","4","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Nov., 2016","2016/11","Thursday","5","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Nov., 2016","2016/11","Friday","6","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Nov., 2016","2016/11","Saturday","7","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Dec., 2016","2016/12","Sunday","1","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Dec., 2016","2016/12","Monday","2","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Dec., 2016","2016/12","Tuesday","3","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Dec., 2016","2016/12","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Dec., 2016","2016/12","Thursday","5","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Dec., 2016","2016/12","Friday","6","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Colorado","08","2016","2016","Dec., 2016","2016/12","Saturday","7","Renal failure","N17-N19",27,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jan., 2017","2017/01","Sunday","1","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jan., 2017","2017/01","Monday","2","Renal failure","N17-N19",29,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jan., 2017","2017/01","Tuesday","3","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jan., 2017","2017/01","Wednesday","4","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jan., 2017","2017/01","Thursday","5","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jan., 2017","2017/01","Friday","6","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jan., 2017","2017/01","Saturday","7","Renal failure","N17-N19",27,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Feb., 2017","2017/02","Sunday","1","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Feb., 2017","2017/02","Monday","2","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Feb., 2017","2017/02","Tuesday","3","Renal failure","N17-N19",28,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Feb., 2017","2017/02","Wednesday","4","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Feb., 2017","2017/02","Thursday","5","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Feb., 2017","2017/02","Friday","6","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Feb., 2017","2017/02","Saturday","7","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Mar., 2017","2017/03","Sunday","1","Renal failure","N17-N19",29,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Mar., 2017","2017/03","Monday","2","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Mar., 2017","2017/03","Tuesday","3","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Mar., 2017","2017/03","Wednesday","4","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Mar., 2017","2017/03","Thursday","5","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Mar., 2017","2017/03","Friday","6","Renal failure","N17-N19",28,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Mar., 2017","2017/03","Saturday","7","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Apr., 2017","2017/04","Sunday","1","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Apr., 2017","2017/04","Monday","2","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Apr., 2017","2017/04","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Apr., 2017","2017/04","Wednesday","4","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Apr., 2017","2017/04","Thursday","5","Renal failure","N17-N19",26,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Apr., 2017","2017/04","Friday","6","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Apr., 2017","2017/04","Saturday","7","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","May, 2017","2017/05","Sunday","1","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","May, 2017","2017/05","Monday","2","Renal failure","N17-N19",28,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","May, 2017","2017/05","Tuesday","3","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","May, 2017","2017/05","Wednesday","4","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","May, 2017","2017/05","Thursday","5","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","May, 2017","2017/05","Friday","6","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","May, 2017","2017/05","Saturday","7","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jun., 2017","2017/06","Sunday","1","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jun., 2017","2017/06","Monday","2","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jun., 2017","2017/06","Tuesday","3","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jun., 2017","2017/06","Wednesday","4","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jun., 2017","2017/06","Thursday","5","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jun., 2017","2017/06","Friday","6","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jun., 2017","2017/06","Saturday","7","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jul., 2017","2017/07","Sunday","1","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jul., 2017","2017/07","Monday","2","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jul., 2017","2017/07","Tuesday","3","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jul., 2017","2017/07","Wednesday","4","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jul., 2017","2017/07","Thursday","5","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jul., 2017","2017/07","Friday","6","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Jul., 2017","2017/07","Saturday","7","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Aug., 2017","2017/08","Sunday","1","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Aug., 2017","2017/08","Monday","2","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Aug., 2017","2017/08","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Aug., 2017","2017/08","Wednesday","4","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Aug., 2017","2017/08","Thursday","5","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Aug., 2017","2017/08","Friday","6","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Aug., 2017","2017/08","Saturday","7","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Sep., 2017","2017/09","Sunday","1","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Sep., 2017","2017/09","Monday","2","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Sep., 2017","2017/09","Tuesday","3","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Sep., 2017","2017/09","Wednesday","4","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Sep., 2017","2017/09","Thursday","5","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Sep., 2017","2017/09","Friday","6","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Sep., 2017","2017/09","Saturday","7","Renal failure","N17-N19",26,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Oct., 2017","2017/10","Sunday","1","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Oct., 2017","2017/10","Monday","2","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Oct., 2017","2017/10","Tuesday","3","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Oct., 2017","2017/10","Wednesday","4","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Oct., 2017","2017/10","Thursday","5","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Oct., 2017","2017/10","Friday","6","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Oct., 2017","2017/10","Saturday","7","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Nov., 2017","2017/11","Sunday","1","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Nov., 2017","2017/11","Monday","2","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Nov., 2017","2017/11","Tuesday","3","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Nov., 2017","2017/11","Wednesday","4","Renal failure","N17-N19",33,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Nov., 2017","2017/11","Thursday","5","Renal failure","N17-N19",29,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Nov., 2017","2017/11","Friday","6","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Nov., 2017","2017/11","Saturday","7","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Dec., 2017","2017/12","Sunday","1","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Dec., 2017","2017/12","Monday","2","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Dec., 2017","2017/12","Tuesday","3","Renal failure","N17-N19",29,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Dec., 2017","2017/12","Wednesday","4","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Dec., 2017","2017/12","Thursday","5","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Dec., 2017","2017/12","Friday","6","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Colorado","08","2017","2017","Dec., 2017","2017/12","Saturday","7","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jan., 2015","2015/01","Sunday","1","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jan., 2015","2015/01","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jan., 2015","2015/01","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jan., 2015","2015/01","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jan., 2015","2015/01","Thursday","5","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jan., 2015","2015/01","Friday","6","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jan., 2015","2015/01","Saturday","7","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Feb., 2015","2015/02","Sunday","1","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Feb., 2015","2015/02","Monday","2","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Feb., 2015","2015/02","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Feb., 2015","2015/02","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Feb., 2015","2015/02","Thursday","5","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Feb., 2015","2015/02","Friday","6","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Feb., 2015","2015/02","Saturday","7","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Mar., 2015","2015/03","Sunday","1","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Mar., 2015","2015/03","Monday","2","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Mar., 2015","2015/03","Tuesday","3","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Mar., 2015","2015/03","Wednesday","4","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Mar., 2015","2015/03","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Mar., 2015","2015/03","Friday","6","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Mar., 2015","2015/03","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Apr., 2015","2015/04","Sunday","1","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Apr., 2015","2015/04","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Apr., 2015","2015/04","Tuesday","3","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Apr., 2015","2015/04","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Apr., 2015","2015/04","Thursday","5","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Apr., 2015","2015/04","Friday","6","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Apr., 2015","2015/04","Saturday","7","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","May, 2015","2015/05","Sunday","1","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","May, 2015","2015/05","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","May, 2015","2015/05","Tuesday","3","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","May, 2015","2015/05","Wednesday","4","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","May, 2015","2015/05","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","May, 2015","2015/05","Friday","6","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","May, 2015","2015/05","Saturday","7","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jun., 2015","2015/06","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jun., 2015","2015/06","Monday","2","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jun., 2015","2015/06","Tuesday","3","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jun., 2015","2015/06","Wednesday","4","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jun., 2015","2015/06","Thursday","5","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jun., 2015","2015/06","Friday","6","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jun., 2015","2015/06","Saturday","7","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jul., 2015","2015/07","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jul., 2015","2015/07","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jul., 2015","2015/07","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jul., 2015","2015/07","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jul., 2015","2015/07","Thursday","5","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jul., 2015","2015/07","Friday","6","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Jul., 2015","2015/07","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Aug., 2015","2015/08","Sunday","1","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Aug., 2015","2015/08","Monday","2","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Aug., 2015","2015/08","Tuesday","3","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Aug., 2015","2015/08","Wednesday","4","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Aug., 2015","2015/08","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Aug., 2015","2015/08","Friday","6","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Aug., 2015","2015/08","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Sep., 2015","2015/09","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Sep., 2015","2015/09","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Sep., 2015","2015/09","Tuesday","3","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Sep., 2015","2015/09","Wednesday","4","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Sep., 2015","2015/09","Thursday","5","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Sep., 2015","2015/09","Friday","6","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Sep., 2015","2015/09","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Oct., 2015","2015/10","Sunday","1","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Oct., 2015","2015/10","Monday","2","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Oct., 2015","2015/10","Tuesday","3","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Oct., 2015","2015/10","Wednesday","4","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Oct., 2015","2015/10","Thursday","5","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Oct., 2015","2015/10","Friday","6","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Oct., 2015","2015/10","Saturday","7","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Nov., 2015","2015/11","Sunday","1","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Nov., 2015","2015/11","Monday","2","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Nov., 2015","2015/11","Tuesday","3","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Nov., 2015","2015/11","Wednesday","4","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Nov., 2015","2015/11","Thursday","5","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Nov., 2015","2015/11","Friday","6","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Nov., 2015","2015/11","Saturday","7","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Dec., 2015","2015/12","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Dec., 2015","2015/12","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Dec., 2015","2015/12","Tuesday","3","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Dec., 2015","2015/12","Wednesday","4","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Dec., 2015","2015/12","Thursday","5","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Dec., 2015","2015/12","Friday","6","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Connecticut","09","2015","2015","Dec., 2015","2015/12","Saturday","7","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jan., 2016","2016/01","Sunday","1","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jan., 2016","2016/01","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jan., 2016","2016/01","Tuesday","3","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jan., 2016","2016/01","Wednesday","4","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jan., 2016","2016/01","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jan., 2016","2016/01","Friday","6","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Jan., 2016","2016/01","Saturday","7","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Connecticut","09","2016","2016","Feb., 2016","2016/02","Sunday","1","Renal failure","N17-N19",13,Not Applicable,Not Applicable
